Mon Mar 25 16:09:55 2019


Number of Points = 17429

Depth (nm)	Load (µN)	Time (s)
-1.370622	0.923958	0.000000
-1.367507	0.744220	0.016667
-1.525570	0.744191	0.033333
9.473011	8.310447	2.133333
9.798113	8.261321	2.150000
9.962127	8.271975	2.166667
10.126194	8.212254	2.183333
9.968033	8.342410	2.200000
9.970907	8.483458	2.216667
10.296009	8.434631	2.233333
10.460076	8.374912	2.250000
10.301915	8.505304	2.266667
10.627017	8.456598	2.283333
10.629943	8.527390	2.300000
10.793904	8.609434	2.316667
10.796831	8.680404	2.333333
10.960845	8.691716	2.350000
10.802630	8.893672	2.366667
11.127785	8.774237	2.383333
11.130658	8.916714	2.400000
11.616792	8.880278	2.416667
11.458738	8.868608	2.433333
11.461664	8.939995	2.450000
11.625624	9.023231	2.466667
11.950779	8.903800	2.483333
11.792618	9.035081	2.500000
12.117772	8.915650	2.516667
11.959664	8.975366	2.533333
12.123570	9.130705	2.550000
12.126496	9.202509	2.566667
12.451543	9.226866	2.583333
12.293489	9.214658	2.600000
12.618481	9.311177	2.616667
12.621461	9.311177	2.633333
12.624333	9.455439	2.650000
12.788346	9.467947	2.666667
12.791217	9.612566	2.683333
13.116317	9.565540	2.700000
13.280330	9.578287	2.716667
13.283364	9.505829	2.733333
13.447377	9.518576	2.750000
13.450248	9.663672	2.766667
13.614315	9.603961	2.783333
13.617240	9.676598	2.800000
13.620110	9.822051	2.816667
14.106352	9.642920	2.833333
14.109387	9.570163	2.850000
14.112312	9.642920	2.866667
13.954095	9.848321	2.883333
14.118107	9.861547	2.900000
14.282065	9.947886	2.916667
14.607165	9.901582	2.933333
14.448947	10.107696	2.950000
14.774102	9.988280	2.966667
14.615884	10.194631	2.983333
14.940928	10.222098	3.000000
14.943963	10.148627	3.016667
15.107920	10.235921	3.033333
14.949812	10.295628	3.050000
15.113769	10.383160	3.066667
15.438813	10.411225	3.083333
15.763967	10.291814	3.100000
15.605915	10.277751	3.116667
15.769927	10.291814	3.133333
15.611708	10.499235	3.150000
15.936696	10.601844	3.166667
15.778644	10.587483	3.183333
16.103687	10.616266	3.200000
15.945580	10.675970	3.216667
16.431710	10.645288	3.233333
16.273658	10.630747	3.250000
16.437558	10.793956	3.266667
16.601681	10.659889	3.283333
16.604493	10.883159	3.300000
16.768560	10.823457	3.316667
16.610285	11.106964	3.333333
16.935383	11.062281	3.350000
17.099394	11.077361	3.366667
17.263461	11.017660	3.383333
17.266385	11.092500	3.400000
17.430396	11.107699	3.416667
17.433263	11.257676	3.433333
17.597330	11.197977	3.450000
17.600310	11.197977	3.466667
17.925352	11.228794	3.483333
17.767300	11.213355	3.500000
17.931311	11.228794	3.516667
17.934178	11.379248	3.533333
18.259276	11.335167	3.550000
18.262256	11.335167	3.566667
18.426266	11.350845	3.583333
18.268045	11.561473	3.600000
18.432056	11.577330	3.616667
18.596066	11.593247	3.633333
18.760020	11.684957	3.650000
18.924030	11.701053	3.666667
19.249185	11.581661	3.683333
19.091134	11.565564	3.700000
19.094000	11.717210	3.716667
19.258010	11.733426	3.733333
19.260933	11.809398	3.750000
19.263855	11.885428	3.766667
19.427751	12.054183	3.783333
19.591704	12.147086	3.800000
19.755771	12.087393	3.816667
19.919666	12.257042	3.833333
19.761501	12.393301	3.850000
20.247743	12.214223	3.866667
20.089520	12.427227	3.883333
20.253530	12.444280	3.900000
20.256509	12.444280	3.916667
20.420403	12.615181	3.933333
20.584470	12.555490	3.950000
20.748538	12.495800	3.966667
20.751402	12.649826	3.983333
20.915411	12.667238	4.000000
21.079478	12.607548	4.016667
20.921313	12.744400	4.033333
21.246467	12.625021	4.050000
21.249389	12.702243	4.066667
21.252369	12.702243	4.083333
21.577407	12.737487	4.100000
21.419299	12.797176	4.116667
21.744396	12.755199	4.133333
21.586230	12.892348	4.150000
21.589035	13.125083	4.166667
21.914073	13.161164	4.183333
22.078082	13.179295	4.200000
22.242149	13.119608	4.216667
22.567303	13.000235	4.233333
22.409137	13.137799	4.250000
22.412117	13.137799	4.266667
22.414980	13.293731	4.283333
22.578988	13.312101	4.300000
22.742997	13.330531	4.316667
22.906947	13.427254	4.333333
23.071014	13.367570	4.350000
23.396227	13.169966	4.366667
23.077032	13.289336	4.383333
23.240923	13.464533	4.400000
23.404990	13.404849	4.416667
23.568998	13.423579	4.433333
23.249744	13.621418	4.450000
23.735868	13.599493	4.466667
23.738848	13.599493	4.483333
23.741769	13.678144	4.500000
23.905718	13.775943	4.516667
24.230872	13.656580	4.533333
24.233793	13.735410	4.550000
24.397800	13.754619	4.566667
24.239693	13.814300	4.583333
24.564729	13.852896	4.600000
24.567649	13.931964	4.616667
24.892804	13.812604	4.633333
24.734637	13.951412	4.650000
24.898704	13.891732	4.666667
24.901565	14.050167	4.683333
25.226660	14.010115	4.700000
24.907405	14.208839	4.716667
25.393647	14.029803	4.733333
25.396627	14.029803	4.750000
25.721841	13.831078	4.766667
25.563614	14.049551	4.783333
25.727681	13.989872	4.800000
25.891748	13.930194	4.816667
26.055815	13.870515	4.833333
25.897648	14.009680	4.850000
26.061595	14.109153	4.866667
25.903428	14.248496	4.883333
26.228403	14.368493	4.900000
26.553557	14.249140	4.916667
26.556537	14.249140	4.933333
26.398370	14.388719	4.950000
26.723404	14.429352	4.966667
26.726264	14.589575	4.983333
26.890271	14.610101	5.000000
27.215425	14.490752	5.016667
26.896170	14.690361	5.033333
27.221324	14.571013	5.050000
27.063096	14.791386	5.066667
27.710365	14.633131	5.083333
27.391230	14.672039	5.100000
27.716385	14.552691	5.116667
27.558217	14.692804	5.133333
27.883311	14.653957	5.150000
27.886351	14.573457	5.166667
28.050357	14.594284	5.183333
27.892250	14.653957	5.200000
28.217283	14.695789	5.216667
28.220142	14.857205	5.233333
28.384149	14.878331	5.250000
28.225920	15.099775	5.266667
28.551013	15.061408	5.283333
28.715020	15.082773	5.300000
28.879087	15.023103	5.316667
28.882127	14.942067	5.333333
28.884985	15.104198	5.350000
29.048991	15.125683	5.366667
29.051849	15.288171	5.383333
29.215855	15.309835	5.400000
29.541010	15.190497	5.416667
29.221693	15.472680	5.433333
29.546786	15.434855	5.450000
29.871818	15.478723	5.466667
29.713710	15.538390	5.483333
29.877839	15.397091	5.500000
29.880696	15.560414	5.516667
30.044640	15.664307	5.533333
30.047559	15.746177	5.550000
30.372713	15.626844	5.566667
30.375570	15.790762	5.583333
30.539637	15.731097	5.600000
30.542493	15.895253	5.616667
30.867771	15.611765	5.633333
30.870751	15.611765	5.650000
31.034818	15.552100	5.666667
30.876587	15.775923	5.683333
31.040531	15.880654	5.700000
30.882423	15.940318	5.716667
31.046305	16.127693	5.733333
31.210248	16.233020	5.750000
31.535341	16.196279	5.766667
31.377171	16.338585	5.783333
31.702263	16.301965	5.800000
31.866268	16.325066	5.816667
31.708099	16.467551	5.833333
32.033191	16.431111	5.850000
32.197258	16.371450	5.866667
32.200176	16.454392	5.883333
32.525268	16.418073	5.900000
32.528434	16.169244	5.916667
32.531352	16.252128	5.933333
32.534331	16.252128	5.950000
32.537311	16.252128	5.966667
32.701254	16.358413	5.983333
32.865321	16.298752	6.000000
33.029263	16.405277	6.016667
32.871093	16.548118	6.033333
33.196185	16.512040	6.050000
33.360127	16.619042	6.066667
33.363044	16.702462	6.083333
33.365961	16.785941	6.100000
33.529840	16.977078	6.116667
33.855120	16.690507	6.133333
33.696887	16.917421	6.150000
33.860954	16.857764	6.166667
34.024896	16.965602	6.183333
34.027812	17.049439	6.200000
34.352904	17.014023	6.216667
34.355947	16.930126	6.233333
34.197776	17.073679	6.250000
34.684018	16.894712	6.266667
34.686998	16.894712	6.283333
34.851002	16.919013	6.300000
34.531744	17.122340	6.316667
34.856772	17.171241	6.333333
35.020839	17.111586	6.350000
35.184843	17.136127	6.366667
35.026735	17.195781	6.383333
35.351763	17.245042	6.400000
35.515830	17.185389	6.416667
35.518747	17.269763	6.433333
35.682750	17.294543	6.450000
35.685667	17.379036	6.466667
35.688646	17.379036	6.483333
36.013738	17.344284	6.500000
36.016717	17.344284	6.516667
36.019570	17.513569	6.533333
36.022486	17.598301	6.550000
36.347577	17.563789	6.566667
36.350493	17.648640	6.583333
36.353345	17.818520	6.600000
36.517285	17.928988	6.616667
36.520137	18.099344	6.633333
36.845227	18.065314	6.650000
36.848271	17.980046	6.666667
37.012210	18.090993	6.683333
37.176277	18.031344	6.700000
37.018169	18.090993	6.716667
37.504347	17.997436	6.733333
37.346303	17.971696	6.750000
37.510307	17.997436	6.766667
37.674374	17.937788	6.783333
37.677353	17.937788	6.800000
38.002508	17.818492	6.816667
37.844400	17.878140	6.833333
38.008403	17.903940	6.850000
37.850167	18.134661	6.866667
38.014041	18.332071	6.883333
38.016892	18.503739	6.900000
38.503070	18.410727	6.916667
38.344962	18.470372	6.933333
38.670052	18.437066	6.950000
38.673032	18.437066	6.966667
38.837034	18.463465	6.983333
39.001101	18.403821	7.000000
39.326256	18.284532	7.016667
39.007125	18.317777	7.033333
39.332150	18.370636	7.050000
39.174043	18.430280	7.066667
39.337981	18.543022	7.083333
39.501983	18.569661	7.100000
39.666050	18.510018	7.116667
39.830052	18.536718	7.133333
39.510792	18.742404	7.150000
39.996904	18.736460	7.166667
39.999884	18.736460	7.183333
40.163951	18.676818	7.200000
40.005779	18.823040	7.216667
40.491955	18.730757	7.233333
40.333783	18.877098	7.250000
40.659002	18.671115	7.266667
40.500764	18.904217	7.283333
40.825854	18.871755	7.300000
40.828833	18.871755	7.316667
40.831813	18.871755	7.333333
40.995815	18.898994	7.350000
40.998730	18.985933	7.366667
41.001579	19.159989	7.383333
41.165515	19.274644	7.400000
41.329582	19.215006	7.416667
41.654671	19.182967	7.433333
41.496498	19.329901	7.450000
41.821652	19.210626	7.466667
41.985719	19.150988	7.483333
41.988699	19.150988	7.500000
41.991679	19.150988	7.516667
41.994527	19.325761	7.533333
41.997442	19.413236	7.550000
42.322530	19.381498	7.566667
42.164357	19.528729	7.583333
42.489446	19.497112	7.600000
42.653447	19.525190	7.616667
42.817580	19.377840	7.633333
42.820428	19.553329	7.650000
42.984495	19.493694	7.666667
42.826387	19.553329	7.683333
42.990323	19.669421	7.700000
43.315411	19.638106	7.716667
43.318325	19.726118	7.733333
43.482326	19.754557	7.750000
43.324086	19.990513	7.766667
43.810460	19.635290	7.783333
43.813439	19.635290	7.800000
43.655266	19.783056	7.816667
43.658179	19.871247	7.833333
44.144355	19.780601	7.850000
43.825027	20.076547	7.866667
44.472356	19.838020	7.883333
44.153161	19.957283	7.900000
44.317162	19.986082	7.916667
44.481163	20.014941	7.933333
44.645163	20.043860	7.950000
44.648077	20.132469	7.966667
44.812077	20.161508	7.983333
44.976144	20.101878	8.000000
45.140278	19.953578	8.016667
44.982104	20.101878	8.033333
45.146104	20.130977	8.050000
45.310105	20.160136	8.066667
45.474172	20.100507	8.083333
45.315997	20.248984	8.100000
45.479864	20.456258	8.116667
45.482777	20.545344	8.133333
45.807932	20.426089	8.150000
45.810911	20.426089	8.166667
45.974778	20.634079	8.183333
46.138845	20.574452	8.200000
46.302912	20.514826	8.216667
46.144804	20.574452	8.233333
46.308603	20.872485	8.250000
46.472737	20.723355	8.266667
46.636737	20.753234	8.283333
46.800737	20.783173	8.300000
46.803717	20.783173	8.316667
46.806696	20.783173	8.333333
46.970629	20.902855	8.350000
47.295783	20.783606	8.366667
47.137541	21.022776	8.383333
47.301675	20.873349	8.400000
47.465608	20.993391	8.416667
47.468655	20.903529	8.433333
47.793809	20.784281	8.450000
47.796856	20.694477	8.466667
47.638614	20.933768	8.483333
47.963701	20.904444	8.500000
47.805526	21.054049	8.516667
47.969525	21.084468	8.533333
48.133525	21.114947	8.550000
48.297524	21.145487	8.566667
48.461456	21.266367	8.583333
48.464435	21.266367	8.600000
48.467347	21.356707	8.616667
48.792502	21.237465	8.633333
48.795481	21.237465	8.650000
49.120704	21.027882	8.666667
48.801305	21.418325	8.683333
49.126392	21.389604	8.700000
49.129371	21.389604	8.716667
49.454594	21.179844	8.733333
49.296350	21.420564	8.750000
49.138107	21.661519	8.766667
49.463125	21.723857	8.783333
49.949366	21.545003	8.800000
49.791327	21.513803	8.816667
49.955394	21.454184	8.833333
49.958306	21.545003	8.850000
50.122373	21.485385	8.866667
49.964197	21.635880	8.883333
50.289283	21.607583	8.900000
50.453213	21.730020	8.916667
50.617349	21.579346	8.933333
50.781348	21.610786	8.950000
50.784327	21.610786	8.966667
50.787375	21.519729	8.983333
50.951374	21.551170	9.000000
50.954354	21.551170	9.016667
51.118284	21.673848	9.033333
51.282351	21.614232	9.050000
51.285399	21.523054	9.066667
51.449398	21.554616	9.083333
51.452241	21.737150	9.100000
51.455152	21.828506	9.116667
51.619082	21.951782	9.133333
51.783080	21.983703	9.150000
51.947216	21.832553	9.166667
51.789039	21.983703	9.183333
51.791744	22.350437	9.200000
52.277917	22.263432	9.216667
52.441984	22.203820	9.233333
52.606120	22.052374	9.250000
52.448012	22.111987	9.266667
52.289836	22.263432	9.283333
52.776009	22.176489	9.300000
52.940007	22.208831	9.316667
52.943055	22.116877	9.333333
52.623722	22.420066	9.350000
52.948739	22.485047	9.366667
53.273824	22.458018	9.383333
53.437960	22.306215	9.400000
53.440940	22.306215	9.416667
53.443850	22.398407	9.433333
53.446761	22.490659	9.450000
53.771846	22.463751	9.466667
53.935982	22.311829	9.483333
53.938823	22.496513	9.500000
54.102960	22.344532	9.516667
54.105870	22.436903	9.533333
54.108850	22.436903	9.550000
54.433865	22.502608	9.566667
54.436984	22.317685	9.583333
54.439825	22.502608	9.600000
54.442596	22.780438	9.616667
54.606663	22.720831	9.633333
54.931818	22.601616	9.650000
54.773640	22.753953	9.666667
55.098725	22.727528	9.683333
54.940478	22.972892	9.700000
55.426790	22.701165	9.716667
54.785281	23.125466	9.733333
55.593627	22.920465	9.750000
55.435520	22.980071	9.766667
55.599587	22.920465	9.783333
55.763584	22.953948	9.800000
56.088738	22.834738	9.816667
55.930700	22.801254	9.833333
55.933610	22.894343	9.850000
56.097607	22.927886	9.866667
56.261605	22.961490	9.883333
56.425672	22.901885	9.900000
56.267424	23.148084	9.916667
56.592578	23.028877	9.933333
56.595558	23.028877	9.950000
56.598468	23.122264	9.966667
56.601237	23.402782	9.983333
56.765304	23.343179	10.000000
57.090458	23.223975	10.016667
56.771193	23.436804	10.033333
57.257224	23.539234	10.050000
57.260204	23.539234	10.066667
57.424200	23.573497	10.083333
57.749425	23.360431	10.100000
57.591247	23.513896	10.116667
57.916331	23.488620	10.133333
57.758223	23.548220	10.150000
57.922361	23.394695	10.166667
57.925200	23.582604	10.183333
58.089196	23.617048	10.200000
58.253334	23.463404	10.216667
58.417330	23.497849	10.233333
58.098065	23.711152	10.250000
58.423148	23.686117	10.266667
58.425987	23.874622	10.283333
58.589983	23.909366	10.300000
58.592821	24.098228	10.316667
59.240221	23.765378	10.333333
59.243271	23.670975	10.350000
59.407409	23.517033	10.366667
59.249231	23.670975	10.383333
59.413439	23.422749	10.400000
59.416419	23.422749	10.416667
59.419257	23.611377	10.433333
59.583253	23.646183	10.450000
59.586162	23.740646	10.466667
59.750158	23.775572	10.483333
59.914083	23.905200	10.500000
59.755976	23.964796	10.516667
59.919901	24.094662	10.533333
60.244984	24.070293	10.550000
60.247821	24.260113	10.566667
60.089500	24.604882	10.583333
60.414654	24.485696	10.600000
60.578721	24.426103	10.616667
60.903876	24.306916	10.633333
61.067943	24.247323	10.650000
60.748819	24.271390	10.666667
60.912815	24.306916	10.683333
61.237898	24.282910	10.700000
61.240949	24.187730	10.716667
61.404944	24.223317	10.733333
61.246837	24.282910	10.750000
61.410689	24.509214	10.766667
61.252510	24.664223	10.783333
61.577450	24.831651	10.800000
61.741588	24.676464	10.816667
62.066671	24.652880	10.833333
62.069651	24.652880	10.850000
62.072559	24.748537	10.866667
62.397641	24.725074	10.883333
62.400693	24.629357	10.900000
62.403744	24.533700	10.916667
62.406652	24.629357	10.933333
62.570719	24.569767	10.950000
62.573483	24.857098	10.966667
62.898638	24.737920	10.983333
62.901617	24.737920	11.000000
62.904453	24.929773	11.016667
62.907433	24.929773	11.033333
63.232443	25.002688	11.050000
63.235423	25.002688	11.066667
63.399418	25.039235	11.083333
63.402325	25.135430	11.100000
63.727407	25.112512	11.116667
63.891619	24.860474	11.133333
63.894526	24.956670	11.150000
63.897434	25.052925	11.166667
64.061501	24.993339	11.183333
63.903321	25.149240	11.200000
64.067316	25.186028	11.216667
64.392470	25.066857	11.233333
64.395305	25.259785	11.250000
64.559372	25.200200	11.266667
64.562352	25.200200	11.283333
64.726419	25.140615	11.300000
64.729398	25.140615	11.316667
64.732233	25.333783	11.333333
64.896155	25.467605	11.350000
65.060150	25.504814	11.366667
65.224144	25.542084	11.383333
65.388211	25.482501	11.400000
65.552278	25.422918	11.416667
65.394098	25.579413	11.433333
65.719179	25.557220	11.450000
65.883319	25.400666	11.466667
65.725139	25.557220	11.483333
65.728046	25.654252	11.500000
66.053127	25.632181	11.516667
66.217267	25.475507	11.533333
66.059159	25.535089	11.550000
66.384314	25.415925	11.566667
66.387221	25.513018	11.583333
66.390128	25.610170	11.600000
66.231874	25.864233	11.616667
66.556809	26.037243	11.633333
66.881964	25.918085	11.650000
66.884870	26.015595	11.666667
67.048864	26.053586	11.683333
67.212931	25.994007	11.700000
67.377071	25.836858	11.716667
67.380051	25.836858	11.733333
67.382884	26.032058	11.750000
67.546951	25.972480	11.766667
67.549858	26.070170	11.783333
67.713851	26.108342	11.800000
67.716758	26.206151	11.816667
68.041912	26.086997	11.833333
68.044965	25.989187	11.850000
68.208959	26.027420	11.866667
68.050778	26.184866	11.883333
68.214845	26.125289	11.900000
68.217677	26.321206	11.916667
68.381597	26.457786	11.933333
68.706678	26.436803	11.950000
68.870819	26.279060	11.966667
68.551624	26.398210	11.983333
68.876704	26.377228	12.000000
68.879611	26.475456	12.016667
69.204765	26.356307	12.033333
69.207671	26.454594	12.050000
69.371738	26.395020	12.066667
69.535879	26.237158	12.083333
69.699872	26.275872	12.100000
69.702925	26.177583	12.116667
69.705979	26.079354	12.133333
69.708811	26.275872	12.150000
69.872730	26.413055	12.166667
70.036724	26.451949	12.183333
70.039703	26.451949	12.200000
70.203696	26.490904	12.216667
70.367763	26.431331	12.233333
70.048346	26.846415	12.250000
70.534588	26.667700	12.266667
70.537568	26.667700	12.283333
70.540325	26.964177	12.300000
71.026641	26.686580	12.316667
71.029621	26.686580	12.333333
71.193762	26.528182	12.350000
71.035728	26.488986	12.366667
71.199647	26.627009	12.383333
71.363640	26.666325	12.400000
71.366620	26.666325	12.416667
71.208512	26.725895	12.433333
71.694679	26.646131	12.450000
71.858672	26.685568	12.466667
71.861726	26.586561	12.483333
72.025719	26.625998	12.500000
72.028624	26.725065	12.516667
71.709355	26.943329	12.533333
72.356535	26.903485	12.550000
72.198427	26.963053	12.566667
72.684669	26.784349	12.583333
72.365549	26.804239	12.600000
72.690554	26.883655	12.616667
72.693608	26.784349	12.633333
73.018763	26.665212	12.650000
72.699568	26.784349	12.666667
72.702324	27.082445	12.683333
72.866241	27.221906	12.700000
73.191321	27.202378	12.716667
73.194226	27.302042	12.733333
73.358218	27.342200	12.750000
73.361123	27.441983	12.766667
73.525040	27.582163	12.783333
73.689107	27.522599	12.800000
74.014262	27.403470	12.816667
74.017391	27.203723	12.833333
74.020296	27.303567	12.850000
74.184363	27.244003	12.866667
74.187343	27.244003	12.883333
74.190322	27.244003	12.900000
74.515252	27.424765	12.916667
74.518381	27.224778	12.933333
74.682298	27.365202	12.950000
74.685278	27.365202	12.966667
74.849345	27.305639	12.983333
74.691087	27.565428	13.000000
75.016242	27.446302	13.016667
75.180158	27.587206	13.033333
75.183138	27.587206	13.050000
75.347205	27.527644	13.066667
75.350034	27.728348	13.083333
75.675264	27.508843	13.100000
75.517156	27.568405	13.116667
75.842310	27.449282	13.133333
75.684203	27.508843	13.150000
75.848119	27.650107	13.166667
76.012035	27.791610	13.183333
76.176253	27.530986	13.200000
76.018070	27.691049	13.216667
76.343074	27.773112	13.233333
76.507141	27.713553	13.250000
76.510120	27.713553	13.266667
76.513025	27.814235	13.283333
76.677092	27.754675	13.300000
76.841007	27.896659	13.316667
77.005150	27.736299	13.333333
76.847042	27.795858	13.350000
77.172045	27.878404	13.366667
77.174949	27.979325	13.383333
77.339016	27.919767	13.400000
77.341920	28.020748	13.416667
77.666999	28.002675	13.433333
77.508967	27.961191	13.450000
77.834046	27.943118	13.466667
77.998113	27.883561	13.483333
77.839929	28.044219	13.500000
77.842833	28.145379	13.516667
78.167987	28.026266	13.533333
78.009804	28.187043	13.550000
78.334806	28.270551	13.566667
78.498797	28.312396	13.583333
78.663016	28.050101	13.600000
78.504985	28.008375	13.616667
78.829987	28.091886	13.633333
78.833043	27.990545	13.650000
78.997186	27.829708	13.666667
79.000089	27.930990	13.683333
79.164080	27.972776	13.700000
79.167060	27.972776	13.716667
79.170040	27.972776	13.733333
79.172791	28.277158	13.750000
79.175618	28.480376	13.766667
79.661784	28.403416	13.783333
79.825927	28.242164	13.800000
79.828907	28.242164	13.816667
79.831810	28.343864	13.833333
79.995724	28.487890	13.850000
80.159791	28.428338	13.866667
80.162847	28.326518	13.883333
80.488002	28.207413	13.900000
80.490905	28.309234	13.916667
80.493961	28.207413	13.933333
80.496941	28.207413	13.950000
80.660855	28.351562	13.966667
80.824846	28.393950	13.983333
80.827825	28.393950	14.000000
80.830652	28.598009	14.016667
80.994642	28.640577	14.033333
81.319720	28.623656	14.050000
81.322700	28.623656	14.066667
81.647931	28.402376	14.083333
81.650834	28.504556	14.100000
81.653890	28.402376	14.116667
81.495629	28.666345	14.133333
81.981947	28.385457	14.150000
81.984850	28.487697	14.166667
81.987907	28.385457	14.183333
81.990733	28.589996	14.200000
82.154800	28.530447	14.216667
82.157703	28.632806	14.233333
82.482704	28.718608	14.250000
82.485683	28.718608	14.266667
82.649673	28.761599	14.283333
82.652653	28.761599	14.300000
82.977730	28.745103	14.316667
82.819700	28.702051	14.333333
83.144777	28.685556	14.350000
82.986669	28.745103	14.366667
83.472911	28.566461	14.383333
83.153716	28.685556	14.400000
83.317629	28.831386	14.416667
83.320686	28.728668	14.433333
83.645609	28.917911	14.450000
83.648589	28.917911	14.466667
83.812578	28.961264	14.483333
83.815635	28.858366	14.500000
83.979625	28.901719	14.516667
84.143692	28.842173	14.533333
84.146595	28.945132	14.550000
84.310662	28.885587	14.566667
84.152399	29.151227	14.583333
84.638641	28.972595	14.600000
84.802708	28.913051	14.616667
84.805765	28.809972	14.633333
84.647580	28.972595	14.650000
84.972657	28.956646	14.666667
84.975559	29.059844	14.683333
85.139626	29.000301	14.700000
84.981441	29.163102	14.716667
85.467760	28.881214	14.733333
85.309498	29.147334	14.750000
85.634652	29.028249	14.766667
85.637554	29.131627	14.783333
85.962708	29.012543	14.800000
85.643591	29.028249	14.816667
85.968590	29.115981	14.833333
86.132657	29.056440	14.850000
86.135715	28.953001	14.866667
85.977529	29.115981	14.883333
86.463616	29.144414	14.900000
86.305508	29.203955	14.916667
86.630662	29.084873	14.933333
86.633642	29.084873	14.950000
86.636466	29.292169	14.966667
86.639368	29.395906	14.983333
86.964445	29.380624	15.000000
87.128512	29.321084	15.016667
86.970404	29.380624	15.033333
87.295558	29.261545	15.050000
87.298538	29.261545	15.066667
87.462605	29.202006	15.083333
87.465585	29.202006	15.100000
87.790739	29.082927	15.116667
87.632553	29.246325	15.133333
87.635455	29.350243	15.150000
87.799444	29.394682	15.166667
87.963433	29.439181	15.183333
88.127422	29.483741	15.200000
88.291411	29.528361	15.216667
88.294391	29.528361	15.233333
88.458379	29.573041	15.250000
88.461437	29.468824	15.266667
88.625426	29.513504	15.283333
88.789493	29.453968	15.300000
88.953560	29.394431	15.316667
88.956540	29.394431	15.333333
89.120685	29.230675	15.350000
88.962499	29.394431	15.366667
88.965322	29.603046	15.383333
89.290320	29.692829	15.400000
89.454465	29.528836	15.416667
89.457367	29.633294	15.433333
89.782364	29.723318	15.450000
89.785422	29.618741	15.466667
89.949489	29.559206	15.483333
