Mon Mar 25 16:18:10 2019


Number of Points = 17432

Depth (nm)	Load (µN)	Time (s)
-1.212324	-0.111585	0.000000
-1.853757	-0.044201	0.016667
-1.528709	-0.277924	0.033333
7.783171	6.127994	1.816667
7.946997	6.134705	1.833333
7.949685	6.267780	1.850000
8.113610	6.141475	1.866667
7.794023	6.527574	1.883333
8.441060	6.422299	1.900000
8.282761	6.482034	1.916667
8.607623	6.496471	1.933333
8.449323	6.556206	1.950000
8.774185	6.570881	1.966667
8.615785	6.764999	1.983333
8.940647	6.780152	2.000000
8.943384	6.847551	2.016667
9.268347	6.728084	2.033333
9.271185	6.660684	2.050000
9.596097	6.608617	2.066667
9.276660	6.795544	2.083333
9.279346	6.930641	2.100000
9.604207	6.946511	2.116667
9.445755	7.209691	2.133333
9.770718	7.090228	2.150000
9.612265	7.353942	2.166667
10.098213	7.311036	2.183333
10.101001	7.311036	2.200000
10.103737	7.379269	2.216667
10.428649	7.328101	2.233333
10.431334	7.464863	2.250000
10.595209	7.405134	2.266667
10.920172	7.285675	2.283333
10.761924	7.276993	2.300000
10.925799	7.217264	2.316667
10.606361	7.405134	2.333333
10.931221	7.422677	2.350000
10.933906	7.559916	2.366667
11.258765	7.577937	2.383333
11.261553	7.577937	2.400000
11.425377	7.587037	2.416667
11.266922	7.853605	2.433333
11.591781	7.872342	2.450000
11.594465	8.010770	2.466667
11.597097	8.218858	2.483333
11.760868	8.298155	2.500000
12.085882	8.109165	2.516667
12.410793	8.059257	2.533333
12.252441	8.188583	2.550000
12.094037	8.387687	2.566667
12.418947	8.338019	2.583333
12.582875	8.208516	2.600000
12.746646	8.288411	2.616667
13.071713	8.029345	2.633333
12.752221	8.288411	2.650000
12.754904	8.428268	2.666667
12.918779	8.368545	2.683333
13.243637	8.389195	2.700000
13.085390	8.378840	2.716667
13.088020	8.589250	2.733333
13.251790	8.670099	2.750000
13.415665	8.610378	2.766667
13.579329	8.832512	2.783333
13.582170	8.761959	2.800000
14.068114	8.723965	2.816667
13.748674	8.914077	2.833333
14.073583	8.865369	2.850000
14.076371	8.865369	2.866667
14.240193	8.876442	2.883333
14.404069	8.816723	2.900000
14.567838	8.898766	2.916667
14.409485	9.029454	2.933333
14.573253	9.111854	2.950000
14.737075	9.123284	2.966667
14.900897	9.134775	2.983333
14.903632	9.206042	3.000000
15.228541	9.157936	3.016667
15.070188	9.289039	3.033333
15.395150	9.169606	3.050000
15.236743	9.372274	3.066667
15.400565	9.384123	3.083333
15.242212	9.515463	3.100000
15.405979	9.599174	3.116667
15.730888	9.551548	3.133333
15.894656	9.635618	3.150000
16.058639	9.432119	3.166667
16.061319	9.575904	3.183333
16.064052	9.647885	3.200000
16.227874	9.660213	3.216667
16.391749	9.600500	3.233333
16.555516	9.685048	3.250000
16.397271	9.672601	3.266667
16.722125	9.697555	3.283333
16.724913	9.697555	3.300000
16.888734	9.710122	3.316667
16.891467	9.782461	3.333333
16.894201	9.854860	3.350000
17.219109	9.807895	3.366667
17.060701	10.012701	3.383333
17.224467	10.098322	3.400000
17.227200	10.171077	3.416667
17.874228	10.077927	3.433333
17.715929	10.137637	3.450000
17.718717	10.137637	3.466667
17.882537	10.150862	3.483333
18.046412	10.091153	3.500000
17.726916	10.356618	3.516667
18.212911	10.250604	3.533333
17.893414	10.516425	3.550000
18.379299	10.557353	3.566667
18.382087	10.557353	3.583333
18.706995	10.511409	3.600000
18.548750	10.497646	3.616667
18.873603	10.525232	3.633333
19.037478	10.465525	3.650000
18.879123	10.598821	3.666667
18.720768	10.732175	3.683333
19.206652	10.774361	3.700000
19.048353	10.834066	3.716667
19.373149	10.936494	3.733333
19.537080	10.802783	3.750000
19.539868	10.802783	3.766667
19.703743	10.743079	3.783333
19.706420	10.891150	3.800000
19.870295	10.831446	3.816667
19.872916	11.054000	3.833333
20.197878	10.934593	3.850000
20.200722	10.860348	3.866667
19.881224	11.128303	3.883333
20.367106	11.172462	3.900000
20.530981	11.112760	3.916667
20.694745	11.202201	3.933333
20.858732	10.993355	3.950000
20.700432	11.053057	3.966667
21.025339	11.008196	3.983333
20.544809	11.261903	4.000000
21.030691	11.306960	4.016667
20.872335	11.441500	4.033333
21.358273	11.412256	4.050000
21.199917	11.546974	4.066667
21.524767	11.577790	4.083333
21.527498	11.652987	4.100000
21.691373	11.593288	4.116667
21.533074	11.652987	4.133333
22.019067	11.549147	4.150000
21.860768	11.608845	4.166667
22.185674	11.564764	4.183333
22.027318	11.699838	4.200000
22.191023	11.866624	4.216667
21.871636	11.986018	4.233333
22.518603	11.974249	4.250000
22.682479	11.914553	4.266667
22.685266	11.914553	4.283333
22.365823	12.109737	4.300000
22.851702	12.158383	4.316667
23.176721	11.963021	4.333333
23.340597	11.903326	4.350000
23.343441	11.827413	4.366667
23.346229	11.827413	4.383333
23.349017	11.827413	4.400000
23.351748	11.903326	4.416667
23.354422	12.055328	4.433333
23.357038	12.283777	4.450000
23.681944	12.240658	4.466667
23.845704	12.333680	4.483333
24.009465	12.426942	4.500000
24.012195	12.503508	4.516667
24.176128	12.367249	4.533333
24.017656	12.656819	4.550000
24.181416	12.750677	4.566667
24.506321	12.708158	4.583333
24.670254	12.571603	4.600000
24.511897	12.708158	4.616667
24.836802	12.665700	4.633333
24.839532	12.742684	4.650000
24.842320	12.742684	4.666667
25.167167	12.777449	4.683333
25.008867	12.837139	4.700000
25.172626	12.931833	4.716667
25.336502	12.872144	4.733333
25.500203	13.044477	4.750000
25.502991	13.044477	4.766667
25.505720	13.121937	4.783333
25.669479	13.217347	4.800000
25.672267	13.217347	4.816667
25.997113	13.253308	4.833333
25.838755	13.390752	4.850000
26.002514	13.486759	4.866667
26.327418	13.445322	4.883333
26.491352	13.307700	4.900000
26.332994	13.445322	4.916667
26.496810	13.463632	4.933333
26.821773	13.344261	4.950000
26.663473	13.403947	4.966667
26.666203	13.482002	4.983333
26.991048	13.518922	5.000000
26.671544	13.794818	5.016667
27.318681	13.556082	5.033333
27.321410	13.634435	5.050000
27.485227	13.653165	5.066667
27.326986	13.634435	5.083333
27.651890	13.593481	5.100000
27.493531	13.731637	5.116667
27.979581	13.552587	5.133333
27.660194	13.671954	5.150000
27.985039	13.709713	5.166667
27.987768	13.788364	5.183333
28.151584	13.807393	5.200000
27.993166	14.024675	5.216667
28.479157	13.924521	5.233333
28.643091	13.785949	5.250000
28.645879	13.785949	5.266667
28.648667	13.785949	5.283333
28.651337	13.943789	5.300000
28.654065	14.022799	5.316667
28.978968	13.982506	5.333333
28.981816	13.903437	5.350000
29.145572	14.001955	5.366667
29.309447	13.942275	5.383333
29.312176	14.021463	5.400000
29.314904	14.100711	5.416667
29.317573	14.259385	5.433333
29.803504	14.239261	5.450000
29.645145	14.378485	5.466667
29.808900	14.478076	5.483333
30.133863	14.358722	5.500000
30.136651	14.358722	5.516667
30.300526	14.299044	5.533333
30.142226	14.358722	5.550000
30.305982	14.458553	5.566667
30.469857	14.398876	5.583333
30.472585	14.478720	5.600000
30.636341	14.578909	5.616667
30.800216	14.519234	5.633333
30.963971	14.619663	5.650000
30.644584	14.739013	5.666667
30.969426	14.780005	5.683333
31.133241	14.800591	5.700000
31.458144	14.761563	5.716667
31.138696	14.961290	5.733333
31.463599	14.922382	5.750000
31.466326	15.002881	5.766667
31.791289	14.883534	5.783333
31.632868	15.104384	5.800000
31.957770	15.065716	5.816667
31.799410	15.206126	5.833333
32.285460	15.027110	5.850000
31.966134	15.065716	5.866667
32.452123	14.967438	5.883333
32.454911	14.967438	5.900000
32.618847	14.827027	5.916667
32.460487	14.967438	5.933333
32.463153	15.129092	5.950000
32.465820	15.290984	5.966667
32.629513	15.474597	5.983333
32.793327	15.496141	6.000000
33.118167	15.539409	6.016667
33.282043	15.479740	6.033333
33.607066	15.279068	6.050000
33.448767	15.338737	6.066667
33.451615	15.257463	6.083333
33.615369	15.360402	6.100000
33.618096	15.441795	6.116667
33.781910	15.463580	6.133333
33.784636	15.545092	6.150000
33.948512	15.485424	6.166667
33.951177	15.648628	6.183333
34.276201	15.447661	6.200000
34.117840	15.588961	6.216667
34.603829	15.491650	6.233333
34.445590	15.469626	6.250000
34.448256	15.633069	6.266667
34.289772	15.938345	6.283333
34.775760	15.841337	6.300000
34.617338	16.065159	6.316667
35.103326	15.968332	6.333333
34.944965	16.110224	6.350000
35.108840	16.050560	6.366667
35.111504	16.215193	6.383333
35.436467	16.095865	6.400000
35.439193	16.178272	6.416667
35.603068	16.118608	6.433333
35.766882	16.141411	6.450000
35.930757	16.081748	6.466667
35.772457	16.141411	6.483333
35.936209	16.246860	6.500000
35.938872	16.412209	6.516667
36.102748	16.352547	6.533333
36.266561	16.375649	6.550000
36.430498	16.233223	6.566667
36.433286	16.233223	6.583333
36.435887	16.481695	6.600000
36.760850	16.362373	6.616667
36.763575	16.445317	6.633333
36.927388	16.468659	6.650000
36.930176	16.468659	6.666667
37.093989	16.492061	6.683333
36.935627	16.634843	6.700000
37.421615	16.539046	6.716667
37.263315	16.598706	6.733333
37.266041	16.681947	6.750000
37.429791	16.788949	6.766667
37.593604	16.812711	6.783333
37.757416	16.836532	6.800000
38.082441	16.633736	6.816667
38.085229	16.633736	6.833333
38.088079	16.550315	6.850000
38.090742	16.717216	6.866667
38.093467	16.800756	6.883333
38.096067	17.051732	6.900000
38.582054	16.956540	6.916667
38.584779	17.040378	6.933333
38.748717	16.896884	6.950000
38.751442	16.980722	6.966667
38.915317	16.921066	6.983333
38.918042	17.004964	7.000000
39.081791	17.113282	7.016667
39.084453	17.281494	7.033333
39.248391	17.137704	7.050000
39.412266	17.078049	7.066667
39.253904	17.221840	7.083333
39.578740	17.270982	7.100000
39.742615	17.211328	7.116667
39.745340	17.295643	7.133333
39.748064	17.380018	7.150000
39.750726	17.548945	7.166667
40.075561	17.598806	7.183333
40.239436	17.539154	7.200000
40.242224	17.539154	7.216667
40.406099	17.479502	7.233333
40.569975	17.419850	7.250000
40.411675	17.479502	7.266667
40.736511	17.529604	7.283333
40.578147	17.674047	7.300000
40.903046	17.639597	7.316667
40.905771	17.724508	7.333333
40.908495	17.809479	7.350000
41.233457	17.690178	7.366667
41.236054	17.945449	7.383333
41.238841	17.945449	7.400000
41.563804	17.826150	7.416667
41.566528	17.911360	7.433333
41.730339	17.936980	7.450000
41.894214	17.877332	7.466667
41.897002	17.877332	7.483333
42.060813	17.903013	7.500000
42.063665	17.817683	7.516667
41.905173	18.133497	7.533333
42.391159	18.040062	7.550000
41.910685	18.219004	7.566667
42.396478	18.382689	7.583333
42.560353	18.323043	7.600000
42.724164	18.349203	7.616667
42.888104	18.203751	7.633333
42.890891	18.203751	7.650000
43.054767	18.144105	7.666667
42.735186	18.520992	7.683333
43.221172	18.428042	7.700000
43.385047	18.368397	7.716667
43.548987	18.222767	7.733333
43.551710	18.308753	7.750000
43.554562	18.222767	7.766667
43.718309	18.335153	7.783333
43.882184	18.275509	7.800000
43.884972	18.275509	7.816667
43.887695	18.361614	7.833333
43.729331	18.507422	7.850000
44.054099	18.646985	7.866667
44.056757	18.819849	7.883333
44.542742	18.727445	7.900000
44.384443	18.787087	7.916667
44.387166	18.873668	7.933333
44.711998	18.927727	7.950000
45.036961	18.808445	7.966667
44.878726	18.781385	7.983333
45.203624	18.748804	8.000000
45.045324	18.808445	8.016667
45.048047	18.895206	8.033333
45.211987	18.748804	8.050000
45.375667	18.949626	8.066667
45.217302	19.096205	8.083333
45.542134	19.150984	8.100000
45.544857	19.238102	8.116667
45.708667	19.265641	8.133333
45.872476	19.293240	8.150000
46.036352	19.233602	8.166667
46.200161	19.261262	8.183333
46.203015	19.173964	8.200000
46.205802	19.173964	8.216667
46.691852	18.995050	8.233333
46.533553	19.054688	8.250000
46.536275	19.141987	8.266667
46.539063	19.141987	8.283333
46.702873	19.169707	8.300000
46.866748	19.110070	8.316667
46.869404	19.284965	8.333333
47.033148	19.400461	8.350000
47.197089	19.253228	8.366667
47.361030	19.106055	8.383333
47.202665	19.253228	8.400000
47.527562	19.221553	8.416667
47.369131	19.456561	8.433333
47.371721	19.720065	8.450000
47.696551	19.776763	8.466667
47.860427	19.717130	8.483333
47.863148	19.805203	8.500000
48.026891	19.921895	8.516667
48.029679	19.921895	8.533333
48.354509	19.979193	8.550000
48.357363	19.890881	8.566667
48.360151	19.890881	8.583333
48.523894	20.007933	8.600000
48.848724	20.065592	8.616667
48.851578	19.977101	8.633333
49.015453	19.917469	8.650000
49.018241	19.917469	8.666667
49.182182	19.769406	8.683333
49.023816	19.917469	8.700000
49.187559	20.034881	8.716667
49.351368	20.063861	8.733333
49.515243	20.004230	8.750000
49.356943	20.063861	8.766667
49.842860	20.062371	8.783333
49.523473	20.181631	8.800000
49.848303	20.240011	8.816667
50.173265	20.120752	8.833333
50.176120	20.031902	8.850000
50.339995	19.972273	8.866667
50.342783	19.972273	8.883333
50.345570	19.972273	8.900000
50.348225	20.150033	8.916667
50.350946	20.239002	8.933333
50.675775	20.297863	8.950000
50.678563	20.297863	8.966667
51.003525	20.178608	8.983333
50.845159	20.327384	9.000000
51.008967	20.356965	9.016667
51.172775	20.386606	9.033333
51.175496	20.475933	9.050000
51.339304	20.505694	9.066667
51.341958	20.684646	9.083333
51.666988	20.475888	9.100000
51.669775	20.475888	9.116667
51.672496	20.565395	9.133333
51.836304	20.595336	9.150000
51.839025	20.684962	9.166667
52.002833	20.715022	9.183333
52.327795	20.595773	9.200000
52.169563	20.565712	9.216667
52.494458	20.536149	9.233333
52.336024	20.775324	9.250000
52.660919	20.745942	9.266667
52.502620	20.805565	9.283333
52.827447	20.866227	9.300000
52.669080	21.015893	9.316667
53.155130	20.837026	9.333333
52.996830	20.896648	9.350000
53.321658	20.957671	9.366667
53.163358	21.017293	9.383333
53.488253	20.988272	9.400000
53.330021	20.957671	9.416667
53.654848	21.018934	9.433333
53.818791	20.869030	9.450000
53.982599	20.899692	9.466667
53.663347	20.838427	9.483333
53.826951	21.140058	9.500000
53.990759	21.170899	9.516667
54.154566	21.201801	9.533333
54.157218	21.383022	9.550000
54.482112	21.354485	9.566667
54.484968	21.263784	9.583333
54.487688	21.354485	9.600000
54.812651	21.235247	9.616667
54.815370	21.326008	9.633333
54.818158	21.326008	9.650000
54.820810	21.507707	9.666667
54.984549	21.630028	9.683333
55.148355	21.661469	9.700000
55.312162	21.692970	9.716667
55.314882	21.784148	9.733333
55.478757	21.724532	9.750000
55.481476	21.815769	9.766667
55.645351	21.756154	9.783333
55.809090	21.879192	9.800000
55.972965	21.819577	9.816667
55.975753	21.819577	9.833333
56.139559	21.851379	9.850000
55.981191	22.002470	9.866667
56.467172	21.915163	9.883333
56.470029	21.823627	9.900000
56.472817	21.823627	9.916667
56.636623	21.855549	9.933333
56.639411	21.855549	9.950000
56.642061	22.038801	9.966667
56.967024	21.919575	9.983333
56.969743	22.011290	10.000000
56.972599	21.919575	10.016667
56.814093	22.254512	10.033333
57.300143	22.075675	10.050000
57.302862	22.167570	10.066667
57.466737	22.107958	10.083333
57.469387	22.291927	10.100000
57.794350	22.172704	10.116667
57.797138	22.172704	10.133333
58.122169	21.961466	10.150000
57.802713	22.172704	10.166667
58.127676	22.053481	10.183333
58.130394	22.145556	10.200000
58.294201	22.178080	10.216667
58.135901	22.237690	10.233333
58.621882	22.151053	10.250000
58.463582	22.210663	10.266667
58.627319	22.335620	10.283333
58.629968	22.520425	10.300000
58.954931	22.401208	10.316667
59.118806	22.341599	10.333333
59.121594	22.341599	10.350000
59.124312	22.434092	10.366667
59.288118	22.467035	10.383333
59.290767	22.652319	10.400000
59.454642	22.592711	10.416667
59.618517	22.533104	10.433333
59.943410	22.506621	10.450000
59.624023	22.625835	10.466667
59.787968	22.473496	10.483333
59.951634	22.692263	10.500000
60.115509	22.632657	10.516667
60.118297	22.632657	10.533333
60.443120	22.699326	10.550000
60.284891	22.665961	10.566667
60.287539	22.851962	10.583333
60.612362	22.918990	10.600000
60.615150	22.918990	10.616667
60.940042	22.892991	10.633333
60.942970	22.706631	10.650000
60.945688	22.799781	10.666667
60.948336	22.986260	10.683333
61.112141	23.019984	10.700000
61.276086	22.867052	10.716667
61.278734	23.053769	10.733333
61.442609	22.994166	10.750000
61.606484	22.934563	10.766667
61.770289	22.968408	10.783333
61.773007	23.061917	10.800000
61.614567	23.308714	10.816667
62.100546	23.223595	10.833333
61.942247	23.283197	10.850000
62.105981	23.411148	10.866667
62.269857	23.351548	10.883333
62.594819	23.232346	10.900000
62.275432	23.351548	10.916667
62.439167	23.479739	10.933333
62.441884	23.573724	10.950000
62.766776	23.548570	10.966667
62.769564	23.548570	10.983333
63.094456	23.523476	11.000000
62.775069	23.642675	11.016667
63.422065	23.592669	11.033333
63.263906	23.463877	11.050000
63.588728	23.533070	11.066667
63.430428	23.592669	11.083333
63.755320	23.567757	11.100000
63.597091	23.533070	11.116667
63.599737	23.721699	11.133333
63.924700	23.602504	11.150000
64.088575	23.542906	11.166667
64.252521	23.388963	11.183333
64.094151	23.542906	11.200000
64.096868	23.637311	11.216667
64.421759	23.612581	11.233333
64.585635	23.552984	11.250000
64.427264	23.707105	11.266667
64.591068	23.742093	11.283333
64.593785	23.836736	11.300000
65.079764	23.752652	11.316667
64.760306	23.966606	11.333333
65.246285	23.882643	11.350000
65.087914	24.037121	11.366667
65.574106	23.668630	11.383333
65.415807	23.728225	11.400000
65.579611	23.763454	11.416667
65.421311	23.823049	11.433333
65.585186	23.763454	11.450000
65.587832	23.953280	11.466667
65.751564	24.083750	11.483333
65.754352	24.083750	11.500000
65.918013	24.309700	11.516667
66.081817	24.345408	11.533333
66.567795	24.261993	11.550000
66.409567	24.226224	11.566667
66.412355	24.226224	11.583333
66.576087	24.357413	11.600000
66.740034	24.202401	11.616667
66.742750	24.297822	11.633333
66.745466	24.393302	11.650000
66.909270	24.429251	11.666667
67.073217	24.274120	11.683333
67.237092	24.214529	11.700000
67.400895	24.250479	11.716667
67.403683	24.250479	11.733333
67.245240	24.501329	11.750000
67.409044	24.537458	11.766667
67.733934	24.514059	11.783333
67.897809	24.454469	11.800000
67.578423	24.573648	11.816667
68.225560	24.335291	11.833333
67.906173	24.454469	11.850000
68.069976	24.490720	11.866667
68.233707	24.622989	11.883333
68.558670	24.503813	11.900000
68.239211	24.719007	11.916667
68.564029	24.792048	11.933333
68.727904	24.732461	11.950000
68.730692	24.732461	11.966667
68.894567	24.672874	11.983333
68.736124	24.924915	12.000000
69.061014	24.902060	12.016667
69.224817	24.938851	12.033333
69.227604	24.938851	12.050000
69.391335	25.072198	12.066667
69.394123	25.072198	12.083333
69.557925	25.109169	12.100000
69.721801	25.049585	12.116667
69.885676	24.990000	12.133333
69.888464	24.990000	12.150000
70.052266	25.027032	12.166667
70.216214	24.870831	12.183333
70.219002	24.870831	12.200000
70.060557	25.123708	12.216667
70.385520	25.004540	12.233333
70.549322	25.041693	12.250000
70.552110	25.041693	12.266667
70.715913	25.078906	12.283333
70.235366	25.354510	12.300000
70.721125	25.563779	12.316667
71.046160	25.347522	12.333333
71.048875	25.444616	12.350000
71.373837	25.325453	12.366667
71.376698	25.228358	12.383333
71.379486	25.228358	12.400000
71.382201	25.325453	12.416667
71.707163	25.206291	12.433333
71.548718	25.460241	12.450000
71.712520	25.497934	12.466667
71.876322	25.535688	12.483333
72.201358	25.319194	12.500000
71.881898	25.535688	12.516667
72.045773	25.476108	12.533333
72.370663	25.454342	12.550000
72.534611	25.297368	12.566667
72.215151	25.513922	12.583333
72.540040	25.492217	12.600000
72.703842	25.530152	12.616667
72.867644	25.568147	12.633333
72.870432	25.568147	12.650000
73.195468	25.351415	12.666667
73.037095	25.508568	12.683333
73.200897	25.546624	12.700000
73.042598	25.606202	12.716667
73.367413	25.682492	12.733333
73.370201	25.682492	12.750000
73.534003	25.720728	12.766667
73.697731	25.856956	12.783333
73.861680	25.699447	12.800000
73.864468	25.699447	12.816667
73.867109	25.895372	12.833333
73.869823	25.993423	12.850000
74.033698	25.933847	12.866667
74.197426	26.070554	12.883333
74.361227	26.109211	12.900000
74.525103	26.049636	12.916667
74.527890	26.049636	12.933333
74.691766	25.990062	12.950000
74.694553	25.990062	12.966667
74.858281	26.127129	12.983333
74.861069	26.127129	13.000000
75.347119	25.948408	13.016667
74.866644	26.127129	13.033333
75.352620	26.046820	13.050000
75.355334	26.145290	13.066667
75.519136	26.184248	13.083333
75.522071	25.987246	13.100000
75.524637	26.282838	13.116667
75.688512	26.223266	13.133333
76.013401	26.202772	13.150000
75.694014	26.321916	13.166667
76.179916	26.340681	13.183333
76.182704	26.340681	13.200000
76.185417	26.439510	13.216667
76.671541	26.161967	13.233333
76.674403	26.063196	13.250000
76.516104	26.122768	13.266667
76.679831	26.260798	13.283333
76.682618	26.260798	13.300000
77.007507	26.240547	13.316667
76.849207	26.300117	13.333333
77.174170	26.180976	13.350000
77.015796	26.339497	13.366667
77.179448	26.577135	13.383333
77.504485	26.358867	13.400000
77.507198	26.457997	13.416667
77.670999	26.497617	13.433333
77.512625	26.656434	13.450000
77.676500	26.596866	13.466667
77.840301	26.636606	13.483333
78.165189	26.616839	13.500000
78.006889	26.676407	13.516667
78.170690	26.716268	13.533333
78.334565	26.656700	13.550000
78.337278	26.756188	13.566667
78.339992	26.855736	13.583333
78.826116	26.577488	13.600000
78.667742	26.736603	13.616667
78.831617	26.677037	13.633333
78.673317	26.736603	13.650000
79.320454	26.498338	13.666667
79.000993	26.717079	13.683333
79.164868	26.657513	13.700000
79.167581	26.757181	13.716667
79.331382	26.797344	13.733333
79.495182	26.837566	13.750000
79.497970	26.837566	13.766667
79.661770	26.877849	13.783333
79.664408	27.077723	13.800000
79.667121	27.177749	13.816667
79.830921	27.218271	13.833333
80.155808	27.199291	13.850000
80.319608	27.239935	13.866667
80.322471	27.139729	13.883333
80.486346	27.080166	13.900000
80.489134	27.080166	13.916667
80.491922	27.080166	13.933333
80.655722	27.120810	13.950000
80.980759	26.901478	13.966667
80.983547	26.901478	13.983333
81.147422	26.841916	14.000000
80.989048	27.001686	14.016667
80.830522	27.362226	14.033333
81.477584	27.224427	14.050000
81.319285	27.283988	14.066667
81.483084	27.324933	14.083333
81.485721	27.526123	14.100000
81.810759	27.306378	14.116667
81.652384	27.466563	14.133333
81.977347	27.347444	14.150000
81.819047	27.407004	14.166667
82.143934	27.388570	14.183333
82.146722	27.388570	14.200000
82.471684	27.269452	14.216667
82.152222	27.489315	14.233333
82.316022	27.530561	14.250000
82.640833	27.613234	14.266667
82.643696	27.512309	14.283333
82.968734	27.292327	14.300000
82.810435	27.351886	14.316667
82.974234	27.393193	14.333333
82.976871	27.595103	14.350000
83.301833	27.475988	14.366667
83.304621	27.475988	14.383333
83.629583	27.356874	14.400000
83.471360	27.315445	14.416667
83.474147	27.315445	14.433333
83.637871	27.457919	14.450000
83.801746	27.398362	14.466667
83.965697	27.237759	14.483333
83.968409	27.338805	14.500000
83.971121	27.439911	14.516667
83.973681	27.743586	14.533333
84.298644	27.624475	14.550000
84.301431	27.624475	14.566667
84.304067	27.827223	14.583333
84.467866	27.869132	14.600000
84.631665	27.911101	14.616667
84.634377	28.012684	14.633333
85.120350	27.935667	14.650000
84.962203	27.791993	14.666667
85.287166	27.672886	14.683333
84.967855	27.690469	14.700000
85.131578	27.834024	14.716667
85.134137	28.139133	14.733333
85.620187	27.960476	14.750000
85.300723	28.181403	14.766667
85.625533	28.266123	14.783333
85.789408	28.206572	14.800000
85.953283	28.147021	14.816667
86.117158	28.087469	14.833333
86.281033	28.027918	14.850000
86.283898	27.925975	14.866667
86.447849	27.764538	14.883333
86.450637	27.764538	14.900000
85.970010	28.147021	14.916667
86.455907	28.172433	14.933333
86.780793	28.155455	14.950000
86.622570	28.112883	14.966667
87.108619	27.934231	14.983333
87.111407	27.934231	15.000000
87.275282	27.874680	15.016667
87.116906	28.036355	15.033333
87.280781	27.976805	15.050000
87.283493	28.078988	15.066667
87.447214	28.223985	15.083333
87.611166	28.062133	15.100000
87.452636	28.428769	15.116667
87.938763	28.147702	15.133333
87.941628	28.045338	15.150000
87.944339	28.147702	15.166667
88.108137	28.190576	15.183333
88.271935	28.233511	15.200000
88.113713	28.190576	15.216667
88.599685	28.114416	15.233333
88.280299	28.233511	15.250000
88.605184	28.216959	15.266667
88.607818	28.422224	15.283333
88.771770	28.260015	15.300000
88.935491	28.405854	15.316667
89.260531	28.184038	15.333333
88.941144	28.303131	15.350000
89.266029	28.286761	15.366667
89.107576	28.551932	15.383333
89.432384	28.638704	15.400000
89.435249	28.535743	15.416667
89.921144	28.563092	15.433333
89.440824	28.535743	15.450000
